Timestamp,Stroke_End
1680790336.6497526,0
1680790336.8774085,0
1680790336.9895995,0
1680790337.2162287,1
1680790337.3305187,0
1680790337.5540996,0
1680790337.669247,0
1680790337.8968248,0
1680790338.0111876,0
1680790338.3522127,0
1680790338.577702,0
1680790338.6939714,0
1680790338.9265797,0
1680790339.1683118,0
1680790339.2914805,0
1680790339.4128413,0
1680790339.535278,0
1680790339.6554291,0
1680790339.7737963,0
1680790339.8950756,0
1680790340.016428,0
1680790341.2305555,0
1680790341.6105266,0
1680790341.7358015,0
1680790341.9904385,0
1680790342.6130402,0
1680790342.9960377,0
1680790343.3691308,0
1680790343.493359,1
1680790343.6175997,0
1680790344.3724842,0
1680790344.750459,0
1680790344.8757448,0
1680790345.2497075,0
1680790345.3772285,1
1680790345.7479577,0
1680790345.8763258,0
1680790346.0105848,0
1680790346.510939,0
1680790346.636258,0
1680790346.8880446,0
1680790348.3526332,0
1680790349.2288728,0
1680790349.3552215,0
1680790349.6070487,0
1680790349.9668512,0
1680790350.0881226,0
1680790350.212385,0
1680790350.4680927,0
1680790350.5914996,0
1680790350.85296,0
1680790351.1078799,0
1680790351.232187,1
1680790351.7484055,0
1680790351.870723,0
1680790351.9910986,0
1680790352.1132758,0
1680790352.2355726,1
1680790352.5977166,0
1680790352.9553683,0
1680790353.0716412,1
1680790353.1900253,0
1680790353.7944994,1
1680790353.9117832,0
1680790354.0311394,0
1680790354.1494057,0
1680790355.092857,0
1680790355.2102273,0
1680790355.328496,0
1680790355.4517446,0
1680790355.5711288,0
1680790355.91602,1
1680790356.252972,0
1680790356.4743748,1
1680790356.5877202,0
1680790356.8144479,0
1680790356.9285352,0
1680790357.1582038,1
1680790357.2705972,0
1680790357.3908372,0
1680790357.5112102,0
1680790357.6303535,0
1680790357.750726,0
1680790357.8720982,0
1680790358.2358205,0
1680790358.848546,0
1680790358.9708104,0
1680790359.0941253,1
1680790359.2164128,0
1680790359.8301437,0
1680790359.9564126,1
1680790360.4505084,0
1680790360.5918972,0
1680790360.850601,0
1680790361.1143868,1
1680790361.3729882,0
1680790361.6337154,0
1680790361.7568474,0
1680790362.0306761,0
1680790362.9128633,0
1680790363.2880144,0
1680790363.4133217,0
1680790363.9124408,0
1680790364.2925327,0
1680790364.4176912,0
1680790365.1385567,0
1680790366.3718634,0
1680790366.495114,0
1680790367.2290106,0
1680790367.3552558,0
1680790367.8667588,0
1680790367.9918706,0
1680790368.1171298,0
1680790368.3728569,0
1680790368.6266186,0
1680790368.7508655,0
1680790369.128691,0
1680790369.2532132,0
1680790369.3784158,0
1680790369.6290834,0
1680790369.753476,0
1680790370.135278,0
1680790370.3910234,0
1680790370.771059,0
1680790371.267295,1
1680790371.3886502,0
1680790371.5118792,0
1680790371.889932,1
1680790372.016166,0
1680790372.3921065,0
1680790372.5145216,0
1680790372.6378748,0
1680790373.017706,0
1680790373.2743807,0
1680790373.3977032,0
1680790373.5229897,0
1680790373.6473327,0
1680790373.7677686,1
1680790373.8879945,0
1680790374.0082774,0
1680790376.0374126,1
1680790376.1568093,0
1680790376.2770658,0
1680790376.8755455,0
1680790376.9959333,0
1680790377.115133,0
1680790377.2335396,0
1680790377.3566623,0
1680790377.5973768,0
1680790379.1674697,0
1680790379.2897243,0
1680790379.4121099,0
1680790379.534588,1
1680790380.389626,0
1680790380.5158544,0
1680790381.0092022,0
1680790381.1316555,0
1680790381.2549787,1
1680790381.630722,0
1680790381.7560818,0
1680790382.1270936,0
1680790382.251339,0
1680790382.378557,0
1680790382.7506733,0
1680790382.8770475,0
1680790383.3673103,0
1680790383.4905152,0
1680790384.107263,0
1680790384.2304094,0
1680790384.3527734,0
1680790384.4770086,0
1680790385.8124902,0
1680790386.5483694,1
1680790386.6695943,0
1680790386.789959,0
1680790386.913402,0
1680790387.0337586,1
1680790387.4104466,0
1680790387.5367978,0
1680790387.9078424,0
1680790388.0320637,0
1680790388.1535335,0
1680790388.2778301,1
1680790389.007536,0
1680790389.1298144,0
1680790389.2513833,0
1680790389.3745372,0
1680790389.8677683,0
1680790389.9962244,0
1680790391.594361,0
1680790391.7166293,0
1680790392.208748,0
1680790393.0922058,0
1680790393.2174678,0
1680790393.4580717,0
1680790394.0675478,0
1680790394.1897888,0
1680790394.316401,0
1680790394.4377046,0
1680790395.1683042,0
1680790395.5472574,0
1680790395.6737285,0
1680790396.288342,0
1680790396.4115286,0
1680790396.5338502,0
1680790397.2687526,0
1680790397.3901348,0
1680790397.5114691,0
1680790397.6337626,0
1680790397.75697,0
1680790401.0925324,1
1680790401.2177792,0
1680790401.8304214,1
1680790402.5682337,0
1680790403.4374876,0
1680790405.290211,0
1680790405.7914224,0
1680790405.9157996,0
1680790406.1676776,0
1680790406.296789,0
1680790406.548445,0
1680790406.6759334,0
1680790407.0476422,1
1680790407.1731167,0
1680790407.67225,0
1680790407.7976284,1
1680790408.169616,0
1680790408.2948985,0
1680790408.6678586,0
1680790408.794368,0
1680790409.168132,0
1680790409.2956426,0
1680790409.6674023,0
1680790409.7927341,0
1680790410.049374,0
1680790410.1777287,0
