Timestamp,Stroke_End
1680787354.2894416,0
1680787354.5057225,0
1680787354.615044,0
1680787354.8294315,1
1680787355.3737912,0
1680787355.487238,1
1680787355.7056515,0
1680787358.035572,0
1680787358.2511957,0
1680787358.4687946,0
1680787358.5761757,0
1680787358.788673,0
1680787359.0110438,1
1680787359.329931,0
1680787360.174317,0
1680787360.390663,0
1680787360.6154122,0
1680787360.7255256,0
1680787360.8318903,0
1680787361.1495492,0
1680787362.1101506,0
1680787362.2162914,0
1680787362.3256419,0
1680787362.4358616,0
1680787362.7447207,0
1680787362.8488932,0
1680787362.951267,0
1680787363.2710164,0
1680787363.4856062,0
1680787363.5948722,0
1680787363.8083687,0
1680787363.9136138,0
1680787364.2294457,0
1680787364.3357239,0
1680787364.7687035,0
1680787364.87622,1
1680787365.0915737,0
1680787365.3053355,0
1680787365.4155345,0
1680787365.6280744,0
1680787365.7343044,0
1680787365.9499207,0
1680787366.272683,1
1680787366.488162,0
1680787366.5945282,0
1680787366.806997,0
1680787366.912257,0
1680787367.0155191,1
1680787367.3262687,0
1680787367.432613,0
1680787367.6472301,0
1680787367.867742,1
1680787367.9761572,0
1680787368.0893643,0
1680787368.3080256,1
1680787368.5275047,0
1680787368.7480154,1
1680787368.96863,0
1680787369.1872559,0
1680787369.29438,0
1680787369.5101895,1
1680787369.7274818,0
1680787369.833741,0
1680787370.3460789,0
1680787370.4462984,0
1680787370.5495923,0
1680787370.6518383,0
1680787370.7555192,0
1680787371.075119,0
1680787371.9501336,0
1680787375.2066064,0
1680787375.3117034,0
1680787375.6265814,0
1680787375.7308788,0
1680787376.3726068,0
1680787376.5881042,1
1680787376.6943517,0
1680787376.8058517,0
1680787376.912096,0
1680787377.4491742,0
1680787377.965573,0
1680787378.0707984,0
1680787378.1754303,0
1680787378.489924,0
1680787378.5953982,0
1680787378.809767,0
1680787378.9159214,0
1680787379.133618,0
1680787379.3501666,0
1680787379.5657349,0
1680787379.6759117,0
1680787379.7851422,0
1680787379.8975081,0
1680787380.0049353,0
1680787380.11216,0
1680787380.3256114,0
1680787380.4328444,0
1680787380.5461395,0
1680787380.6533744,0
1680787380.8660183,0
1680787380.9732645,0
1680787381.076488,0
1680787381.3865333,0
1680787381.488579,0
1680787381.5918303,0
1680787381.6952467,0
1680787381.907737,0
1680787382.2294762,0
1680787382.5503728,1
1680787382.6555452,0
1680787382.8713238,0
1680787382.9764655,0
1680787383.0847867,0
1680787383.1900895,1
1680787384.788054,0
1680787384.8942714,0
1680787385.5098674,0
1680787385.614141,1
1680787387.0307298,0
1680787387.2463288,0
1680787387.685318,0
1680787387.7967384,0
1680787387.906201,1
1680787388.0152097,0
1680787388.2298086,0
1680787388.4514496,0
1680787388.6719615,1
1680787388.7854557,0
1680787388.8966618,0
1680787389.005851,0
1680787389.1161044,0
1680787389.3307045,0
1680787389.650578,1
1680787389.7567008,0
1680787389.9663024,0
1680787390.0765393,0
1680787390.2911777,0
1680787390.508627,0
1680787390.7271762,1
