Time_Seconds,Length,Velocity,Acceleration,Jerk,Curvature,Voxels Removed,Angle with Respect to Camera,Source,Time_Quartile,Stroke_Duration,Cluster
302.2156219482422,0.0005141757231969,0.0014485923113486,0.0087793640015592,0.0315821130415443,15844.18081252351,93.0,66.24470969944787,grxk_P2_L2_color,Q4,0.6596024036407471,2
303.194189786911,0.0017962677666529,0.0022780715160766,0.0064648252712564,0.0258300542345754,4131.32878890163,209.0,66.15499650049635,grxk_P2_L2_color,Q4,0.9785678386688232,2
303.52098512649536,0.0005385585635338,0.0011920268322884,0.0042362047246721,1.6413266469182332e-15,519.9897557773777,82.0,65.8669354932184,grxk_P2_L2_color,Q4,0.3267953395843506,0
303.9610950946808,0.0006873467101118,0.0016205608178583,0.0066358547785386,0.0234592307134802,2049.049957600118,127.0,65.79881840418578,grxk_P2_L2_color,Q4,0.4401099681854248,2
304.65690326690674,0.000957659368836,0.0009307825957243,0.0067300005005034,0.0286302475906897,6934.865379799976,35.0,65.93813649133378,grxk_P2_L2_color,Q4,0.6958081722259521,2
305.11514377593994,0.0007438061386005,0.0014852559003813,0.0035696908210111,3.8865308346825146e-15,294.6067095195251,48.0,66.25470133879543,grxk_P2_L2_color,Q4,0.4582405090332031,0
305.453022480011,0.0006927157390263,0.0031316313872959,0.0280359896184146,8.618107341603283e-15,6156.135500145708,16.0,66.45543630478511,grxk_P2_L2_color,Q4,0.3378787040710449,0
306.01664638519287,0.0006470985244643,0.0016609529498836,0.0024949338940456,0.012525424101031,472.8679811063169,75.0,66.52330312141328,grxk_P2_L2_color,Q4,0.5636239051818848,2
306.46047377586365,0.0003834679458353,0.000976167760348,0.0087771668750783,1.3141778403560165e-15,501402.9640530125,21.0,66.69390567482695,grxk_P2_L2_color,Q4,0.44382739067077637,0
309.4120931625366,0.001922901223987,0.0005973860950669,0.001299105705887,0.0037184828495435,2059.740486535358,342.0,67.0142809003094,grxk_P2_L2_color,Q4,2.9516193866729736,1
311.3360414505005,0.0021968255439966,0.0011940028165449,0.0059980579140205,0.0327215938862182,13689.07210518987,258.0,67.47497963305746,grxk_P2_L2_color,Q4,1.9239482879638672,2
318.26164507865906,0.0023547875130575,0.000454908638981,0.0013814839403778,0.0043662679366995,-1543.678308632078,259.0,71.88143176399485,grxk_P2_L2_color,Q4,6.925603628158569,1
318.8432233333588,0.000573911002838,0.0010945592249348,0.0021860377593073,0.0082231774346184,560.54637225417,151.0,72.63727823421853,grxk_P2_L2_color,Q4,0.5815782546997639,2
319.57014751434326,0.0009833154504446,0.001853311915197,0.0073323875500627,0.0327407850738395,1053.8267927429238,166.0,72.61425691642562,grxk_P2_L2_color,Q4,0.7269241809844402,2
320.1546471118927,0.0007511816931043,0.000604987306396,0.0,0.0,0.0,88.0,71.68960286743572,grxk_P2_L2_color,Q4,0.5844995975494385,0
322.0924391746521,0.0033392656016014,0.0018748398291473,0.0048189080215218,0.0135867169413924,834.147483958011,201.0,70.0010521687055,grxk_P2_L2_color,Q4,1.9377920627593994,2
322.7792692184448,0.0020775078452227,0.0028625884265774,0.0089400096310099,0.0454196788530014,2211.8027990999944,133.0,69.64197762276619,grxk_P2_L2_color,Q4,0.6868300437927246,2
328.36057353019714,0.0067132326268524,0.0011551882740963,0.0022979695406739,0.0083717951957641,-9379.58950805706,810.0,69.96317199705862,grxk_P2_L2_color,Q4,5.581304311752319,1
328.92094826698303,0.000605789850419,0.0021478365058087,0.0039129656734088,4.813303621047423e-16,906.332337273709,69.0,71.319505547222,grxk_P2_L2_color,Q4,0.5603747367858887,0
329.5956563949585,0.0011518516532672,0.0017889603688036,0.0035230198906084,0.0096757573807725,1161.7917488540138,140.0,71.4672020074426,grxk_P2_L2_color,Q4,0.6747081279754639,2
330.9512450695038,0.0011302027500927,0.0008289624371622,0.0030822279078946,0.0173783335804091,16531.49917883399,67.0,71.59558296865698,grxk_P2_L2_color,Q4,1.355588674545288,2
332.3126859664917,0.0013138160859464,0.0010186020583609,0.0048675833986947,0.0150378968480793,3615.476265116239,231.0,71.70206263021677,grxk_P2_L2_color,Q4,1.361440896987915,2
333.10256004333496,0.0007689250277482,0.0012775312899847,0.0023991148621394,0.0083722696046077,1007.1485715457712,151.0,71.8321637278687,grxk_P2_L2_color,Q4,0.7898740768432617,2
369.55292439460754,0.0078956914009044,0.0002208653874362,0.000468485834751,0.0014597306960461,677994.05412105,3155.0,66.00122834549039,grxk_P2_L2_color,Q4,36.45036435127258,1
370.9584445953369,0.0046736332761043,0.0037390546299482,0.013855547861053,0.0871941616513904,1612.7847328327657,409.0,57.34212257254808,grxk_P2_L2_color,Q4,1.4055202007293701,2
385.4835159778595,0.0114057532267858,0.0007978894399868,0.0012217995136037,0.0007676279735767,5686.651927348998,916.0,45.25468070060512,grxk_P2_L2_color,Q4,14.525071382522583,1
391.300493478775,0.0046720944935917,0.0008881541990975,0.002432548794658,0.011119665483485,10786.70536279025,537.0,42.61928707908592,grxk_P2_L2_color,Q4,5.816977500915527,1
