Cluster,Length_mean,Length_median,Length_std,Velocity_mean,Velocity_median,Velocity_std,Acceleration_mean,Acceleration_median,Acceleration_std,Jerk_mean,Jerk_median,Jerk_std,Voxels Removed_mean,Voxels Removed_median,Voxels Removed_std,Stroke_Duration_mean,Stroke_Duration_median,Stroke_Duration_std
0,0.0011950964052676266,0.001006139561369,0.0008740212084468752,0.004099044517995058,0.0029665577754101,0.0036503506641225245,0.012207496107483236,0.0030200379429506,0.023062326281882255,2.1184419989445086e-15,4.044217623428437e-16,3.4554111884627567e-15,192.1148129164531,145.0,208.33171316117492,0.7291261739207812,0.4399898052215594,1.2159002595919373
1,0.006404221407832172,0.005054882062031,0.004985605488305993,0.0009034505895923335,0.0008465381903973,0.00048514572409454054,0.0019484363661355785,0.00183579812972235,0.0012544777028196264,0.006858986767992228,0.0056239419333719495,0.005697615183756114,1594.89556509299,817.5,2111.950535463979,10.175878924702712,6.688563108444214,9.34377923195228
2,0.005097465441214078,0.0036222060692175,0.004753237263527024,0.003288892734509904,0.0025644333874045,0.0026394040608208147,0.016931573576020938,0.0104130522056846,0.019866087929222356,0.0931774491601426,0.0473720548587855,0.13512783657522862,720.4546482696222,481.0,839.5902715118929,2.171542614570329,1.4806644916534424,2.305004869689917
