Stroke End Time,Length,Velocity,Acceleration,Jerk,Curvature,Voxels Removed,Angle with Respect to Camera,Voxel % Green,Voxel % Yellow,Voxel % Red,Voxel % Other,Source
25.83207941055298,0.0312823207398569,0.0091343758955149,0.0708107708016498,0.6290604833683705,2560.189513511759,1747.0,53.47003633294205,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
30.82870650291443,0.0211908880050828,0.0042467026562911,0.0256376223565721,0.1668470490892399,2919.178813802411,2249.0,51.43326376679486,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
31.00820231437683,0.0004443872029778,0.0127435411512794,0.0,0.0,0.0,114.0,54.3629427568454,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
31.28508830070496,0.0015596728226456,0.0077468226942741,0.0605685769108083,5.721010989986303e-15,941.3425345726116,242.0,54.35490100792347,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
31.877556800842285,0.0026984050115521,0.0028173315495487,0.0125050278545559,0.0850183437807558,2400.7112959936267,476.0,54.25277500532471,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
32.87002921104431,0.0094598275007451,0.0091499545530546,0.072398667425425,0.5644838355064408,10669.940400318445,657.0,54.87179210470773,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
33.60989737510681,0.0029517575940752,0.0035630557621086,0.0224652626044134,0.1739896516664124,18065.979866144757,362.0,54.95276729624937,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
33.88765811920166,0.0009688691148622,0.0050224914615537,0.055445297055435,8.910352055590472e-15,1669.361390334181,97.0,54.59810493992792,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
37.25617694854736,0.0062172220566877,0.0017311125956366,0.0055995048877036,0.0388711430810802,1760.2782536057912,2298.0,49.62077720096904,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
37.99111533164978,0.0007763615030625,0.0022996875327815,0.0073194941059133,7.640815827378709e-16,833.2542891792313,104.0,45.24882391918158,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
40.96379804611206,0.004901645566126,0.0016156366800468,0.0086511344788212,0.0487201997098443,2967.7899306919708,402.0,44.92525772351495,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
42.12476539611816,0.0022613314026639,0.0016204692570874,0.0067050510092318,0.0225672023738746,15721.87595212344,508.0,44.930303339550576,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
42.54493546485901,0.001412509416464,0.0039815186920123,0.0089748677215365,2.0626979506781637e-15,511.08095375730375,188.0,44.95886638631643,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
43.28475761413574,0.0012754328060249,0.0021915823770685,0.0095936385710245,0.0261572994651402,1080.1333622165057,178.0,45.09127668626621,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
43.71167230606079,0.0012432019003597,0.0036731285951852,0.0094238914986817,0.0468764296135826,550.5511895795364,225.0,44.9216139177814,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
44.45668864250183,0.0012558746097239,0.0018103544820117,0.0048031095740242,7.043583583422268e-16,3478.549336289665,92.0,44.82279067082388,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
45.17142295837402,0.0020153452445326,0.0028808830106552,0.0109479897753918,0.0757247754787652,4262.478017076071,378.0,44.59313449889893,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
76.88864946365356,0.0355055349230957,0.0011265187868276,0.0054492362473946,0.0314710946907335,1072.6012907117877,11372.0,53.23759478790456,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
77.20438361167908,0.000512730295337,0.0053486506395411,0.0119026241517131,2.5219982522270197e-15,140.04702340210827,177.0,56.85190824392371,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
78.48275446891785,0.0030139409855696,0.0020464992179669,0.0107485492518089,0.077612874157041,7312.403069947668,375.0,56.436084370723485,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
79.01901054382324,0.001760277175315,0.0034818047334596,0.0208749382918438,0.1002810773762871,3906.583282522832,275.0,55.60582962129276,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
80.50597548484802,0.0052478040737378,0.0032624648523132,0.0222555281340552,0.1789584122549246,12102.94279612459,522.0,55.68210356822024,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
81.51355600357056,0.0019513796750928,0.0019188422575998,0.0116743296430578,0.0499249974208264,-936.1577227645488,123.0,56.46599418493968,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
81.81613159179688,0.0012313651639936,0.0057320383741724,0.0108947869331478,4.665801675713368e-15,331.32821420498465,36.0,53.85500000234952,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
82.84694075584412,0.0048042206737798,0.0045900314372945,0.0371779235284576,0.3339678999984511,1905.8493190756617,662.0,53.632347562500925,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
84.09600186347961,0.001138255961219,0.0013238705807224,0.0033991277370878,0.007752388394437,30.921002397622253,218.0,54.69658458729676,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
84.41098284721375,0.0003846360937094,0.003984882987464,0.0312320887740285,1.4440476918848175e-16,4786.755575125122,241.0,53.658639058073625,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
84.72362399101257,0.001037176318734,0.0046730679685795,0.0,0.0,0.0,249.0,53.2493529091151,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
84.93222784996033,0.0002152026715021,0.0088320736920409,0.0,0.0,0.0,103.0,53.80449737975261,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
85.46359276771545,0.0025110713423314,0.0059938725689319,0.0559244105453586,0.3628887115554188,508.9808997574588,451.0,53.704009421675394,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
85.89058017730713,0.0021172694141829,0.0061358790830875,0.0434111110621298,1.4788048858058133e-15,58.65179529867448,210.0,53.65851035392475,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
86.63760590553284,0.0033347225886253,0.0050940024004788,0.0401065783210784,0.2706474578779069,1275.23613536543,410.0,53.26735607006781,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
88.02092337608337,0.0027903000125149,0.0021933775188494,0.0100432445596837,0.0587991843899427,515.4860578745634,165.0,53.13621374465472,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
89.04462242126465,0.0032470036189185,0.0032413849127978,0.0070672565444629,0.052044593368033,254.99199137743577,210.0,54.42787531693161,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
90.69183850288393,0.0029054774057557,0.0017616836850491,0.0044530459719281,0.021881937284237,2106.538086581424,231.0,56.275586062104495,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
91.0888295173645,0.0010013748317512,0.0035496634559438,0.0259366333334231,0.0952873072466023,7013.657024027152,207.0,57.91710816146176,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
91.77175068855286,0.0022656942264142,0.0037040162053,0.0086300960597511,0.0741219990622457,412.8006177492505,558.0,58.86559638404509,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
92.15969634056091,0.0009483679493403,0.0032102775754532,0.0147281446874297,0.0672805278105192,2202.9037723137267,81.0,60.26680113319373,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
94.5146746635437,0.0003981828633538,0.000488457389742,0.0,0.0,0.0,88.0,59.87725869623756,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
96.59494924545288,0.0044718826832882,0.0022068168489488,0.0132817599675222,0.0945859501204815,5977.511325773678,226.0,67.18222298346794,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
98.79159307479858,0.0037171085576428,0.0016670167208657,0.0078397217301846,0.0435082311876478,-29246.395445459468,499.0,67.55473396696252,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
99.4211483001709,0.00097264552578,0.001772625874465,0.0089372361887785,0.0718533368804439,3149.760366464231,437.0,68.69536718044245,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
101.17865872383118,0.0016236863858971,0.0015051343123569,0.0024315098506724,0.0029301022332576,874.8293554288983,237.0,69.16231375769942,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
101.60277509689332,0.0006015618914068,0.0014587592252698,0.0064711680234997,4.587627998556796e-15,7040.367950685713,321.0,72.98480219692546,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
102.12829875946044,0.0028376728776789,0.0061644143407172,0.0580111052504888,0.3584967081462856,1877.3624694286948,232.0,72.96302781063449,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
102.86910557746889,0.0039518647731804,0.0055226594738796,0.0432887973464432,0.3489479926870426,1734.4294981304597,433.0,73.3921785007353,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
103.0856227874756,0.0007021821898055,0.0103771771693632,0.0,0.0,0.0,154.0,73.40226801805403,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
103.28297019004822,0.0004484637860649,0.0115095732530069,0.0,0.0,0.0,200.0,73.91732822117048,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
103.48345732688904,0.0001605958912825,0.0145151530079088,0.0,0.0,0.0,59.0,73.52154419772589,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
103.68998265266418,0.0004132436168065,0.0144805953819375,0.0,0.0,0.0,155.0,73.88860955507232,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
104.30256462097168,0.0036186620407946,0.008332717660217,0.0715261548598476,0.4711090945838196,2638.1764387349644,171.0,73.61439427998376,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
107.87475728988647,0.0167501935800911,0.0047301755654613,0.0391463846893298,0.3421373487413683,3770.8874062679433,1805.0,74.34470505399504,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
109.17206525802612,0.005764495561105,0.0041981854564465,0.0336718700268853,0.2929066517063404,6369.656066543315,205.0,75.21152864049176,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
109.96817779541016,0.0040494770065045,0.0050722124838938,0.047333477793592,0.4054658815429561,18169.21090331607,205.0,75.70227131941377,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
111.28159284591676,0.004838619303147,0.0031125555392756,0.014197004506257,0.1045967419631594,4139.004896623369,332.0,75.70029450644188,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
112.40230178833008,0.0035368896299901,0.0028621443454575,0.0183342897120933,0.0693565194913733,6564.5217906485095,321.0,76.82007719975533,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
114.88864254951476,0.0090287138835642,0.0061924174619732,0.0599354913898209,0.5481117825147694,37339.551421232456,437.0,77.54009497947153,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
115.38094210624696,0.0023216814172211,0.0029897156807205,0.0206897598655543,0.07725924244928,7517.480784838914,45.0,77.12326768148097,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
115.6828715801239,0.0004125597312196,0.0054854243651851,0.0413789376865021,1.936474624146444e-15,2664.7373646768074,228.0,76.68076751484584,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
116.0017228126526,8.67781139762457e-05,0.0067163716641362,0.0,0.0,0.0,244.0,76.3480799678391,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
116.20804333686829,0.0010089484053169,0.0075568402103186,0.0,0.0,0.0,65.0,76.15445536218587,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
133.64675402641296,0.0258453066431713,0.0014509282779123,0.0049759205523929,0.0329655693083309,-10882.603022746756,3989.0,76.9020639517731,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
134.5198051929474,0.0023315977020947,0.0038045912217098,0.0213462677769604,0.1333240946484195,1177.8329546427487,22.0,76.93412200474535,0.0,0.0,0.0,100.0,exoofp_P0_L3_color
0.8702681064605713,0.0035113971657237,0.0047601528460014,0.0409914908659932,0.2390215914332818,1295.747802131251,516.0,80.79526602337566,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
1.1220016479492188,0.0018222540800702,0.0082610201356495,0.0,0.0,0.0,140.0,81.04396472884267,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
1.7527024745941162,0.0027708511813272,0.0047816830221676,0.033565348940043,6.467704833286854e-16,1772.0481948061508,351.0,80.84691359519995,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
3.0108745098114014,0.0066191334003221,0.0057804408277636,0.0311510834526487,0.0935800326085689,391.3155037491435,670.0,81.6093799380894,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
5.182205677032471,0.0084635331405697,0.0035245978466891,0.0280389542290575,0.1914063847343048,6243.316310096607,709.0,81.42995552087017,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
6.839650630950928,0.0023145094433451,0.0012706163565451,0.0028089519790101,0.0126840837690269,652.6312017213611,1548.0,80.79100459027794,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
11.741169691085815,0.0084460450955317,0.002026657714275,0.0101027448945873,0.0317970513760716,1488.2773857904808,3412.0,81.42088177098256,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
12.591147899627686,0.0018673512836635,0.0032526790957139,0.0,0.0,0.0,341.0,82.86490213939695,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
15.838447093963625,0.0054861963965904,0.0021570215503626,0.0163403073028587,0.0564148198239516,-56949.883242794174,1482.0,83.32846455658674,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
18.79314613342285,0.0061244161993959,0.0023656188051252,0.0109259601732597,0.0222590294850681,664.7662577539193,1751.0,83.55609631340174,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
22.336056232452396,0.0181223791300038,0.0056480696726181,0.0377900499314275,0.2314335202505326,1320.9746831294588,1778.0,84.14669320906967,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
23.920185089111328,0.0050495876946585,0.0031650014496887,0.017255042270543,0.1031005452193067,4055.714591567076,1083.0,80.3390031508378,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
26.23512601852417,0.0037236519412754,0.0018405790310525,0.0040517032243743,0.0163432608133057,1551.4681402117924,1591.0,79.06694722608783,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
30.300529718399048,0.0077110477966227,0.0020048055164114,0.0026268218610585,0.0096517008836471,1122.4777891137503,3559.0,80.11068378858432,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
34.13122081756592,0.0052727481043049,0.0019166252310287,0.0035139086751543,0.0234198009993797,1021.3456838775852,3600.0,81.18182633939476,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
34.9985568523407,0.0003337340947246,0.0029511268014813,0.0057233228032889,1.4301246314363757e-15,16169.1591132603,381.0,81.76176384773102,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
35.73540902137756,0.0016669484710876,0.0034501722081762,0.0,0.0,0.0,680.0,82.11922068603519,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
36.71889925003052,0.0010413780316672,0.0010580926278819,0.0034462665708494,0.0035830592267126,536.4328673391389,928.0,81.87145065596782,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
38.66184902191162,0.0048517158176215,0.0030429112835482,0.0092769129819023,0.0471149780911182,5003.437533474327,1664.0,82.98304373627346,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
39.61521911621094,0.0041875971585151,0.0035612839563689,0.0216904891729321,0.121569670729063,2136.2046858507288,721.0,83.37564073355806,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
44.69946765899658,0.0082488284748407,0.0014116736437604,0.0073872140378984,0.0111465066275227,4588.961138873363,2407.0,82.82713591691967,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
45.932448625564575,0.001321045659181,0.0016021958379484,0.0028772350561783,6.616769852125782e-17,1087.089612889694,600.0,81.93132245204445,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
47.11653280258179,0.0029614102489774,0.0027640857201065,0.0108435814110996,0.0295020975774426,2203.784571122454,265.0,82.24598774783156,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
49.49974536895752,0.0060422300998131,0.0032112419910476,0.014894748385017,0.0563482721530027,2784.711344669755,1041.0,77.10479317706175,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
51.210081338882446,0.0028203519297922,0.0018558645727855,0.0055046591375031,0.0050406171076647,5417.189373451915,512.0,75.03796727850157,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
52.81706738471985,0.0045412497910228,0.0027789984501352,0.0192595973871191,0.0512570526733005,138.80217306371202,817.0,75.3687593105861,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
53.31531500816345,0.0011622854653636,0.0028724493108491,0.0,0.0,0.0,408.0,75.32105866684282,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
53.93199801445007,0.0003835095102809,0.0016031595665041,0.0,0.0,0.0,374.0,75.01569003058236,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
54.692906618118286,0.0018428648103842,0.0015274871686066,0.0060257016784074,0.0184940337359472,9015.471690043289,502.0,75.26788125799627,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
59.229406118392944,0.0045424076698367,0.0016810777211171,0.0065923766627231,0.0244204800806927,2591.1599517570853,867.0,76.61679506083354,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
61.837138414382935,0.0080024001320795,0.0033633479634348,0.006710648988473,0.0129312303770622,4673.448592562823,498.0,77.1853345952823,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
63.41610860824585,0.0021143768204804,0.0013391156277924,0.0042255956113803,0.0101879743414442,3636.0649964473614,455.0,77.08116954397005,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
68.89210939407349,0.0054297873704069,0.0010656510530991,0.0039962642703324,0.0151960205552305,1361.7346770659187,1116.0,79.4930215003411,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
69.75234794616699,0.0004956554700717,0.0005259501531172,0.0016992597068908,1.2084582429588445e-15,3930.4597252602935,43.0,81.39484861998861,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
74.65188360214233,0.010340906469651,0.0021747189596237,0.0102336111068302,0.0521993208655224,1693.7600166784378,2505.0,81.1241156904903,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
75.631352186203,0.0040411453163459,0.0060821546034131,0.0183970606822497,0.075633909693883,1107.4214036496453,762.0,79.44125239852094,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
77.47903394699097,0.0079875394685251,0.0049416809494925,0.0240550024652887,0.0968480019737492,-1990.1149975287772,1223.0,80.76437028327629,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
78.45964121818542,0.0031667691291121,0.0038402459310476,0.0095989435608788,0.0173492728746511,508.5914069795263,679.0,80.60602202404004,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
80.63936853408813,0.0056519427621275,0.0024707937111136,0.0118309054663889,0.0747929165618344,2049.1899464188773,1740.0,80.63457328575706,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
81.59269547462463,0.0056137855668854,0.0052418190884635,0.0271828818415246,0.1693541412698618,2093.182525461682,770.0,80.51121831164632,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
82.30047106742859,0.0042971616980115,0.0075229748537351,0.0417549303613357,0.1131214953325444,1611.6636836119887,422.0,80.39866255922995,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
84.10204839706421,0.0015755647651312,0.0012629682269088,0.0047811606394274,0.0292815387182182,4140.951394191903,627.0,80.23793128957777,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
87.57598447799683,0.0020616562114157,0.0008594066034188,0.001628716329804,0.0027265808041121,10521.935405761113,1006.0,79.34650045624073,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
87.82056427001953,0.0002763661942457,0.0025774394707979,0.0,0.0,0.0,237.0,75.53219059867088,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
89.56019043922424,0.0048541484626043,0.0029289746699257,0.0129347673113889,0.0563982814107858,3306.8056924768284,871.0,75.71368791014646,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
90.39917874336244,0.003919074197207,0.0064737144587912,0.04021332576316,0.2753821111538326,1370.2361264174287,584.0,76.09660481780747,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
90.64175486564636,0.00145082850352,0.011378134045823,0.0,0.0,0.0,206.0,76.92299527874158,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
92.46237349510191,0.0037511387949426,0.0043342097356706,0.021791167767184,0.0547902829564762,1939.383008585588,1010.0,76.87846759491721,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
93.69657278060912,0.0046208771853733,0.0040303375348274,0.0127849138649208,0.0551614953543127,897.7535451943036,1202.0,75.76354476308768,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
126.76111435890198,0.017664219926544,0.0005757881792943,0.0011682194041657,0.0047299033207417,-39.48397177433101,12651.0,79.41463862857913,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
127.25437331199646,0.001650821077247,0.0141079186638767,0.0,0.0,0.0,283.0,79.7165959698455,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
131.76192140579224,0.0134867123661412,0.0030354825944674,0.0144950414172443,0.0852961172175711,21853.68297655077,1937.0,80.17043374157143,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
132.37841176986694,0.000521810397034,0.0051782905888204,0.040613561495901,4.175557140792149e-15,5564.025850890012,315.0,79.70745114368827,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
139.21699380874634,0.0189456942608884,0.0031320111586005,0.0138137866114483,0.0639955896899542,1441.5192579867487,1381.0,78.10217836166916,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
139.8324851989746,0.0024841990228233,0.0026070430193619,0.0182376275380875,1.8058621924551814e-15,7582.257683345705,271.0,75.53289609595868,0.0,0.0,0.0,100.0,cxoxe_P1_L1_no_color
0.3380093574523926,0.0034439437732024,0.0179154120174016,0.1284531350406391,0.9928074637377572,8058.946777913627,261.0,79.76994611368289,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
0.8712272644042969,0.0030228610595218,0.0087321679803595,0.0806508514080751,4.355023140349343e-15,301250.7325530711,357.0,81.35366369237904,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
1.894949436187744,0.0063767546380577,0.0048859172072034,0.0328456915046304,0.2432191962185428,5396.3899871896365,748.0,80.33380313251115,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
2.9557113647460938,0.0074850541818873,0.0073649771685312,0.0748924593471573,0.303377109238668,411.2534333989646,325.0,80.0777079181747,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
3.9391510486602783,0.009727338124378,0.0126055532234366,0.1173196706023937,0.5600589394548542,990.9723632650528,610.0,80.04063053383337,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
5.30767822265625,0.0115599516998122,0.0079253660195449,0.0506932403799465,0.3476704948985687,62504.52392538229,796.0,80.75294961060612,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
5.727641344070435,0.0035496700811691,0.0076958903886136,0.0579158213142051,0.429599931071652,1441.1773836717375,194.0,80.88476686480311,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
6.694094657897949,0.0053879474869393,0.0044212060576845,0.0433203807501831,0.2303658081693815,11927.294419669108,481.0,81.85434221809088,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
7.86227560043335,0.0081324591055057,0.0065061881503738,0.0407255909815797,0.2946501194410946,2540.99208618502,621.0,81.83944917452024,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
9.44334864616394,0.00690465544241,0.0050102838996463,0.0306336808154836,0.2318492319219603,1368.218245708146,1041.0,81.71935201814401,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
9.988673448562622,0.0026945647099084,0.0157526485567145,0.1442485114094926,9.884277270411608e-15,579.3126893250703,110.0,82.27644943323645,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
11.742032289505005,0.0212747695560186,0.0128105165698101,0.0977234187669228,0.620812301092866,1837.021648956575,1454.0,81.3280244528218,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
12.663402557373049,0.0067193255143209,0.0066759545843923,0.0445171954887355,0.2726534781090068,2362.45310256703,820.0,80.31115149813984,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
13.977733135223389,0.0118162711816044,0.0095040065421035,0.071430690939926,0.5801152077364352,5519.624794497655,969.0,80.3785285000978,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
14.309640884399414,0.0009842037359109,0.0142835200892403,0.0895465659470575,5.0153496448201805e-15,228.26442161136535,216.0,80.9560720225384,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
14.533101081848145,0.0018768709622765,0.0038093400997897,0.0,0.0,0.0,113.0,81.73254308919222,0.0,0.0,0.0,100.0,cxoxe_P0_L3_color
