Stroke End Time,Length,Velocity,Acceleration,Jerk,Curvature,Voxels Removed,Angle with Respect to Camera
3.018866539001465,0.013970139051777538,0.004677343002410373,0.03153407150696977,0.162607030733554,2143.5982908817696,2085.0,68.52930395184748
4.679031610488892,0.0020721854909010362,0.0025220074513846004,0.009092807299108325,0.06032991352844049,5636.72200116212,520.0,68.48374293312202
6.015538930892944,0.003984759096565864,0.0029595694736997413,0.011196759991051306,0.06104899060311734,795.1804316047765,1246.0,67.00929650121111
8.473841190338135,0.005611750695515809,0.002408456573885188,0.009309067654303884,0.04530543545988197,1354.1719970981549,1965.0,67.13779968719962
9.267839670181274,0.0012371086264204728,0.0021315920211015843,0.008825236928043387,0.0381860895320159,1491.5079450623846,76.0,64.64304110813424
9.925589561462402,0.0017306781799218338,0.004596599561798019,0.028841912991523368,0.13344002725726545,2142.4566550151876,335.0,64.67574591131049
11.050429344177246,0.0034289614773129135,0.003098239322357247,0.00997677059946398,0.0352888808145573,1376.1093378409846,452.0,63.99846409066557
13.497634887695312,0.001775483517696132,0.0007788903213435944,0.002635344238079743,0.014647490703190191,1822.420186458771,88.0,64.36112385430927
13.880576372146606,0.0016468656667173796,0.00414588001464186,0.03274606730582619,0.11239578425611885,5556.626319375617,207.0,65.16586563924011
14.167301654815674,0.001444301016882085,0.006025539706914347,0.02732795815423141,1.9440141338611586e-14,468.22261486660494,224.0,65.59746916809091
14.653548002243042,0.0007222094485786199,0.003055814281567567,0.0,0.0,0.0,221.0,65.62157625637712
15.719475984573364,0.004159857901067673,0.003445229248368132,0.03278524736154168,0.07144064347968399,261.78621016201276,610.0,67.02064595991298
16.220573902130127,0.0019501188791296968,0.0019366957758504345,0.018508865544788658,1.120221324965989e-14,5968.9871523734455,142.0,67.88928841027128
16.90953254699707,0.0026825431775751047,0.003936585550270953,0.02131021281564933,0.15743534488400626,2949.0574274681358,320.0,66.78928259473582
18.304879903793335,0.0031308349513323617,0.002756897823803934,0.0025456398447216214,4.611874157624473e-15,298.78903991226224,307.0,66.16280969279698
18.791208505630493,0.0008134808633898943,0.0032757159736355335,0.017019056520719864,0.08517261959035591,2029.305891734675,130.0,67.85181146490709
20.274054765701294,0.0034413984831793754,0.002613883977687891,0.012712873542312524,0.09841747735925764,1937.0651216404785,1020.0,68.66298857794243
21.69182515144348,0.0034985515512004385,0.0024932535002378246,0.012886603925202316,0.09003931103676396,4863.854531149116,615.0,69.82834778472517
24.192906379699707,0.0033614776862933423,0.0018781331078348254,0.011681213167684524,0.06854729469245836,-5738.278325225095,600.0,68.90038204497321
25.270735025405884,0.0007080867280422105,0.0012385896967164805,0.0064071305757857295,4.38870394467273e-15,3731.9883420404235,61.0,69.85090437500718
27.777180671691895,0.010869228555446753,0.0042877327313414326,0.01815663067784308,0.10418866934784755,921.0699969435648,777.0,71.39335596758637
31.56474018096924,0.009759104784793662,0.0029068943171599165,0.009458833751294034,0.04327842740667145,911.3530341590576,1946.0,69.39073176245174
34.1715612411499,0.007978971021139704,0.0029623479373947293,0.016032851673795524,0.10485953837744492,488.7378336926207,1236.0,65.76506276544873
35.87985897064209,0.004077486901223402,0.002712190452723811,0.009714438889260138,0.028328569997109133,339.58421391266876,1063.0,65.04012351822136
38.51358389854431,0.0033742872876511274,0.001588910132296606,0.005568956585877366,0.03230416879546155,-1032.0407931805087,207.0,66.03073374880005
46.085952281951904,0.018031553003128004,0.0025608311255442217,0.012067441977479571,0.06127815425535334,980.3605262278995,1739.0,72.04169713763193
46.952046394348145,0.0028214444496546974,0.0032363329142390436,0.0080678296306127,0.02654553898064542,2585.9104988319978,849.0,74.91475491541946
47.72715497016907,0.004089084883119142,0.005859978107959983,0.0190227918129518,0.11515457650526102,348.0354645598112,628.0,75.39686306577217
50.07510232925415,0.006344146584658481,0.002713934520132979,0.010474475167767705,0.06564093108618917,9081.729812422154,2279.0,74.55659992015026
52.572510957717896,0.010869086496568809,0.004656558369196802,0.02394053697038063,0.19528671882265816,2395.622169363105,1463.0,74.3099275860239
53.234256982803345,0.0032935139596909154,0.004345745321685992,0.02492020446423006,0.08836802754267069,3537.4337578247046,300.0,76.88629190771039
