Timestamp,Stroke_End
1680785875.7958055,0
1680785876.1969352,0
1680785876.4525769,0
1680785876.580904,0
1680785877.0922782,0
1680785877.2205598,1
1680785877.712781,0
1680785877.8381462,0
1680785878.0897615,0
1680785878.2170124,0
1680785878.341387,0
1680785878.4717805,0
1680785878.600135,0
1680785878.7163792,0
1680785878.8336186,0
1680785879.0602715,0
1680785879.1755888,0
1680785879.2957487,0
1680785879.5214524,0
1680785879.636696,0
1680785879.8572378,0
1680785879.9715905,0
1680785880.0941498,1
1680785880.2154236,0
1680785880.338692,0
1680785880.4599352,0
1680785881.0713375,0
1680785881.1927044,0
1680785881.3159435,0
1680785881.691115,0
1680785881.8164325,0
1680785882.072046,0
1680785882.1951559,0
1680785882.3165355,0
1680785882.4379523,1
1680785883.0515177,0
1680785883.1766717,0
1680785883.5517328,0
1680785883.6811786,1
1680785883.8114846,0
1680785883.9409199,0
1680785884.1943972,0
1680785884.321612,0
1680785884.4510722,0
1680785884.5783858,0
1680785885.1799586,1
1680785885.2971237,0
1680785885.4164777,0
1680785886.119241,0
1680785886.2344818,0
1680785886.3560646,0
1680785886.4732316,1
1680785886.7006693,0
1680785886.8101,0
1680785887.7193058,0
1680785887.8366776,0
1680785887.9530048,0
1680785888.2908006,0
1680785888.518414,0
1680785888.632681,0
1680785888.7499135,0
1680785888.97755,1
1680785889.0959065,0
1680785889.213133,0
1680785889.5601642,1
1680785889.676371,0
1680785889.7936518,0
1680785889.9100237,0
1680785890.2568765,0
1680785890.6017723,0
1680785890.7159996,0
1680785890.8325024,0
1680785891.0598812,0
1680785891.1761823,0
1680785891.2934802,0
1680785891.5210783,0
1680785891.6393828,0
1680785891.754613,0
1680785891.8739727,0
1680785891.990361,0
1680785892.6991544,0
1680785892.8154345,0
1680785892.9317043,0
1680785893.051939,0
1680785893.4168093,0
1680785893.5321903,0
1680785893.8773308,0
1680785893.9994714,0
1680785894.1207852,0
1680785894.2390597,0
1680785894.3533862,0
1680785894.4698296,0
1680785894.9407716,0
1680785895.420113,0
1680785895.5363915,0
1680785895.6525989,0
1680785895.7699144,0
1680785895.9997287,1
1680785896.4607542,0
1680785896.5768857,0
1680785896.6923745,0
1680785897.0383885,0
1680785897.1536314,0
1680785897.500304,0
1680785897.6156032,0
1680785897.735974,0
1680785897.8571982,0
1680785897.9725795,0
1680785898.557101,0
1680785899.1405544,0
1680785899.3732953,0
1680785899.6016989,0
1680785899.71817,0
1680785899.8343976,0
1680785899.9506435,0
1680785900.1801891,0
1680785900.2955248,0
1680785900.4138,0
1680785900.7596714,0
1680785900.8790517,0
1680785900.9942634,0
1680785901.3383057,0
1680785901.4534853,0
1680785901.8002703,0
1680785901.9166207,0
1680785902.0348988,1
1680785902.15225,0
1680785902.2705216,0
1680785902.5011263,0
1680785902.6173573,0
1680785902.7327037,0
1680785903.0806055,0
1680785903.1989858,0
1680785903.3163784,0
1680785903.4375744,0
1680785903.5558295,0
1680785904.1393225,0
1680785904.2548559,0
1680785904.3729408,0
1680785904.7158334,0
1680785904.8310535,0
1680785905.2932787,0
1680785905.4095855,0
1680785905.8778036,0
1680785905.9951963,0
1680785906.1114454,0
1680785906.4572768,0
1680785906.5766792,0
1680785906.6939456,0
1680785907.2813709,0
1680785907.4007697,0
1680785907.519045,1
1680785907.6393688,0
1680785907.7576358,0
1680785908.3391132,0
1680785908.4603531,0
1680785908.5776525,1
1680785908.6961617,0
1680785908.8164911,0
1680785908.9366112,0
1680785909.0558808,0
1680785909.1732564,0
1680785909.2904701,1
1680785909.5201383,0
1680785909.6343622,0
1680785909.753691,0
1680785910.2218797,0
1680785910.3411121,0
1680785910.5818434,0
1680785910.7010849,0
1680785911.0611901,0
1680785911.178346,0
1680785911.2955823,0
1680785911.417393,0
1680785911.5333068,0
1680785911.6546876,0
1680785911.7738192,0
