Cluster,Length_mean,Length_median,Length_std,Velocity_mean,Velocity_median,Velocity_std,Acceleration_mean,Acceleration_median,Acceleration_std,Jerk_mean,Jerk_median,Jerk_std,Voxels Removed_mean,Voxels Removed_median,Voxels Removed_std,Stroke_Duration_mean,Stroke_Duration_median,Stroke_Duration_std
0,0.003897349993419107,0.0034031819749417,0.0020967802970491183,0.0014142602247576362,0.001363181477601,0.000566011551615092,0.003935938473187733,0.0037092930426764,0.002183574204693411,0.014810296487191102,0.0126919630243654,0.011848884866704466,613.8308392973324,499.0,418.55813703040127,3.2080560799302726,2.9705004692077637,1.3780812939246447
1,0.0010089544687582803,0.0009015728872064,0.0006119205814887065,0.002368988624395919,0.0019644115717527,0.0015138738605869515,0.005134951713387632,0.0033151845386402,0.00620569575685567,0.004626341252001935,1.5100698348126614e-15,0.010241233857251984,164.61221210498124,130.0,137.12830154044656,0.7289493566665286,0.5804688930511475,0.5290186557446438
2,0.0036715292941720897,0.0030889296097623,0.0021680225926706026,0.0030402800697753017,0.0028329378592226,0.0010209457287832162,0.013104157159790462,0.0120521384787314,0.005036684648919757,0.055204137376024455,0.0535145470820163,0.02514827563149378,549.5442883323152,456.0,376.4833141627506,1.4471091567268433,1.2432146072387695,0.8580050283238052
