Timestamp,Stroke_End
1680790128.2582672,0
1680790128.5178683,0
1680790128.6421227,0
1680790128.7686222,0
1680790128.8967648,0
1680790129.0213716,0
1680790129.1487114,0
1680790129.2749763,0
1680790129.4042428,0
1680790129.527584,0
1680790129.9003012,0
1680790130.157054,0
1680790130.2812998,0
1680790130.5370517,0
1680790130.6622925,0
1680790130.786658,0
1680790131.0403214,0
1680790131.1666944,0
1680790131.286955,0
1680790131.4044178,0
1680790131.528537,0
1680790131.766288,0
1680790131.8844333,0
1680790132.000895,0
1680790132.1161788,0
1680790132.3467414,0
1680790132.4649363,0
1680790132.9443884,0
1680790133.064495,0
1680790133.1847777,0
1680790133.3054342,0
1680790133.4266286,0
1680790133.5477326,0
1680790133.670251,0
1680790134.3948667,0
1680790134.5213566,0
1680790134.6486256,0
1680790134.7761283,0
1680790134.9063282,0
1680790135.0406022,0
1680790135.3023489,0
1680790135.5640893,0
1680790135.694119,0
1680790135.8277051,0
1680790135.9568443,0
1680790136.0813544,0
1680790136.3408496,0
1680790136.470073,0
1680790136.608564,0
1680790137.0074,0
1680790137.1379156,0
1680790137.2621586,0
1680790137.389542,0
1680790137.5149195,0
1680790137.6363986,0
1680790137.7585263,0
1680790137.8817685,0
1680790138.3790138,0
1680790138.5044262,0
1680790138.634669,0
1680790138.7632897,0
1680790138.8894029,0
1680790139.2683825,0
1680790139.3977542,0
1680790139.5261204,0
1680790139.6564107,0
1680790139.7856038,0
1680790139.9181204,0
1680790140.048396,0
1680790140.178604,0
1680790140.3089828,0
1680790140.43836,0
1680790140.5676517,0
1680790140.7000158,0
1680790140.9668348,0
1680790141.0972226,0
1680790141.2255902,0
1680790141.357807,0
1680790141.494119,0
1680790141.6264603,0
1680790141.758739,0
1680790142.025559,0
1680790142.157724,0
1680790142.3020744,0
1680790142.558707,0
1680790142.6962183,0
1680790142.8255718,0
1680790142.9558349,0
1680790143.0943098,0
1680790143.2254348,0
1680790143.363798,0
1680790143.6234262,0
1680790143.7537093,0
1680790143.8841777,0
1680790144.015559,0
1680790144.1420178,0
1680790144.2681794,0
1680790144.3945599,0
1680790144.5227795,0
1680790144.6501567,0
1680790144.778377,0
1680790145.8201497,0
1680790146.082781,0
1680790146.2142665,0
1680790146.3435202,0
1680790148.4569585,0
1680790148.5862312,0
1680790148.7134662,0
1680790148.8447952,0
1680790148.9693205,0
1680790149.090413,0
1680790149.2107704,0
1680790149.336055,0
1680790149.4605074,0
1680790149.5848968,0
1680790149.7070925,0
1680790149.8273766,0
1680790149.9486618,0
1680790150.0679982,0
1680790150.1893191,0
1680790150.4278908,0
1680790150.5451305,0
1680790150.6735165,0
1680790150.9192638,0
1680790151.5787742,0
1680790152.234487,0
1680790152.899226,0
1680790153.0275156,0
1680790153.1549773,0
1680790153.2800899,0
1680790162.1298969,0
1680790162.2612822,0
1680790162.3956618,0
1680790162.5287676,0
1680790162.7763772,0
1680790162.9007652,0
1680790163.0291414,0
1680790163.1563542,0
1680790163.5455198,0
1680790163.6758459,0
1680790163.8062458,0
1680790163.935461,0
1680790164.064742,0
1680790164.1962688,0
1680790164.461856,0
1680790164.595009,0
1680790165.003368,0
1680790165.136627,0
1680790165.4043546,0
1680790165.5426197,0
1680790165.6749747,0
1680790165.807343,0
1680790165.9415922,0
1680790166.073034,0
1680790166.2013185,0
1680790166.3264382,0
1680790166.5803344,0
1680790166.7075822,0
1680790166.8358407,0
1680790166.9691925,0
1680790167.1025708,0
1680790167.2350454,0
1680790167.3692684,0
1680790167.5055313,0
1680790167.6418898,0
1680790167.7754266,0
1680790167.9056947,0
1680790168.038926,0
1680790168.1802971,0
1680790168.315658,0
1680790168.5853698,0
1680790168.7156584,0
1680790168.8461552,0
1680790168.9773858,0
1680790169.1098037,0
1680790169.2431295,0
1680790169.3754475,0
1680790169.5096464,0
1680790169.6449828,0
1680790169.7803955,0
1680790170.050129,0
1680790170.1873794,0
1680790170.464121,0
1680790170.6004608,0
1680790170.7399979,0
1680790170.8771136,0
1680790171.01646,0
1680790171.1548715,0
