Timestamp,Stroke_End
1680786632.1886306,0
1680786632.284932,0
1680786632.3851664,0
1680786632.4822903,0
1680786632.5785284,0
1680786632.6738808,0
1680786632.7710576,0
1680786632.8703885,0
1680786632.9696574,0
1680786633.066809,0
1680786633.167043,0
1680786633.2652633,0
1680786635.2203882,0
1680786635.3215845,0
1680786635.4218643,0
1680786635.528197,0
1680786635.6323466,0
1680786635.8348494,0
1680786636.7492032,0
1680786636.849475,0
1680786637.631579,0
1680786637.7306986,0
1680786637.8290381,0
1680786637.925329,0
1680786638.020461,1
1680786638.2099397,0
1680786638.3131876,0
1680786638.4124324,0
1680786638.5090787,1
1680786638.6069398,0
1680786638.706452,0
1680786638.8135536,0
1680786639.1072898,0
1680786639.206501,0
1680786639.3087602,0
1680786639.4110165,0
1680786639.5092542,0
1680786639.6074874,0
1680786640.201116,0
1680786651.2602878,0
1680786658.5900888,0
1680786658.798611,0
1680786670.363262,1
1680786670.465507,0
1680786672.152839,0
1680786672.2600994,0
1680786672.3714676,0
1680786672.5859635,0
1680786672.6934018,0
1680786672.8025563,0
1680786672.9108367,0
1680786673.0241144,0
1680786673.1333363,0
1680786673.24258,1
1680786673.3499591,0
1680786673.4612176,0
1680786673.5725806,0
1680786673.6807153,0
1680786673.7890916,0
1680786675.672868,0
1680786682.8863847,1
1680786684.939596,0
1680786685.0468397,1
1680786685.1542068,0
1680786690.8728077,0
1680786693.2337372,0
1680786693.3399298,0
1680786693.4454544,1
1680786693.6608703,0
1680786693.7670016,0
1680786693.872486,0
1680786693.978494,0
1680786694.0837452,0
1680786694.3043616,0
1680786694.6442187,0
1680786695.4333606,1
1680786695.5446057,0
1680786699.0785766,0
1680786699.189043,0
1680786699.401645,0
1680786699.5086782,1
1680786699.6130366,0
1680786699.8205276,0
1680786700.24059,0
1680786700.347877,0
1680786700.5645142,0
1680786700.6737106,1
1680786702.531464,0
1680786704.964756,0
1680786705.628528,1
1680786705.743749,0
1680786705.8550193,0
1680786706.4183958,1
