Stroke End Time,Length,Velocity,Acceleration,Jerk,Curvature,Voxels Removed,Angle with Respect to Camera
2.203798532485962,0.003770446133410333,0.0017891679510388054,0.006105927759379525,0.02801070402570288,4030.2496087075865,1274.0,60.56459719902125
3.583151340484619,0.001877598486443662,0.0014127116896243072,0.004516776560346017,0.025151748400062755,6292.577665952722,225.0,62.65905028361598
4.173745393753052,0.00119891670814671,0.0021326902927591004,0.012993848790737329,0.06452512649489828,3268.9846719567795,48.0,62.81834215497654
5.128148555755615,0.0012026753204310865,0.0017252356033889513,0.007995877843591416,0.04217327850705373,1380.6470604086667,338.0,62.0046053898911
5.486126899719238,0.0007156630585587727,0.0020665136139435655,0.011883772350875278,7.975862802329925e-16,3280.6738090439358,222.0,61.666600560870414
5.84398341178894,0.001067916116798117,0.0032261148232635966,0.014673512016311908,4.072736824415904e-15,481.46144830971394,30.0,61.741749491953435
6.284955739974976,0.0008172984006693566,0.0020376729159321512,0.010634430642183714,0.034729492457686396,6071.393917662941,182.0,61.84628350598333
7.402960538864136,0.0020823768305137393,0.0019358941035739067,0.008806331368852388,0.05362878204800688,2688.7848945755136,577.0,61.91885595846411
8.195948362350464,0.0019831780990282877,0.0026005894647006997,0.011969016653457024,0.05925337542479683,5128.302017305683,540.0,61.85720353787502
11.906489610671997,0.007590079905394712,0.002076939061087202,0.010594720576874894,0.05865054575449826,2729.136542709216,939.0,61.31499333438878
14.451894521713257,0.005119526979881075,0.0019051727245426226,0.007659493572299088,0.03601488297200985,1397.1720154988343,1913.0,61.005508719378994
19.65927743911743,0.01056396281328265,0.0020208537187833505,0.009644475942602834,0.06239405515144021,4709.7012041547705,1761.0,61.82874614810219
20.004140377044678,0.0011066214598902092,0.000350494653689513,0.0,0.0,0.0,265.0,62.39786303641916
21.81987476348877,0.003878632205573399,0.002064230712662905,0.009292794309618638,0.06217647665741867,2088.570215305944,1500.0,62.32875106514561
24.44971489906311,0.005014892688241849,0.0021346993550303887,0.008731776456628133,0.05010268078288637,5389.802038001794,927.0,62.77845436159637
25.32882595062256,0.004275322838094526,0.005252778049624339,0.027821773853711058,0.15300042379033374,2009.088048992849,234.0,62.846378015479125
25.65757179260254,0.00026167089382824295,0.0011533668125816054,0.0,0.0,0.0,143.0,63.23676525944664
26.320481061935425,0.001000045742549042,0.002070892900135648,0.0100292746482662,0.0346296354935878,2919.870468909902,226.0,63.358296654893785
29.083337545394897,0.005158719194899759,0.0019542231681892973,0.01223109339268625,0.06984435305841,2971.601892765064,363.0,62.61553036794235
29.962695121765137,0.0018520331613206971,0.0028835456098101515,0.01659637394291861,0.07719787206856908,3140.5234495118602,553.0,61.52951728993717
30.95829200744629,0.0015967251960534482,0.0014853767533936895,0.003710851989507949,0.018048786316644597,228.47109987725975,92.0,61.72278343187689
