Timestamp,Stroke_End
1680785585.6945405,0
1680785585.810857,0
1680785586.0375001,0
1680785586.1507692,0
1680785586.390371,0
1680785586.5066178,0
1680785586.6281073,0
1680785587.4591005,0
1680785587.568327,0
1680785587.6775777,0
1680785587.898339,1
1680785588.0134733,0
1680785588.236058,0
1680785588.6913087,0
1680785588.8085804,0
1680785588.9278338,0
1680785589.043061,0
1680785589.1594448,0
1680785589.2776918,1
1680785589.3950195,0
1680785589.514385,0
1680785589.6326923,0
1680785589.7499268,0
1680785589.868286,1
1680785589.9885652,0
1680785590.1099193,0
1680785590.2312899,0
1680785590.3485699,0
1680785590.822689,1
1680785590.9431946,0
1680785591.0613203,0
1680785591.1806674,1
1680785591.3039584,0
1680785591.4282546,0
1680785591.538524,1
1680785591.6477904,0
1680785591.7570157,0
1680785591.8672805,0
1680785591.9794962,1
1680785592.08989,0
1680785592.2011473,0
1680785592.3117054,0
1680785592.4239137,0
1680785592.537087,0
1680785592.6484547,0
1680785592.757603,0
1680785592.8688512,0
1680785592.9822085,0
1680785593.097501,1
1680785593.2107358,0
1680785593.3222091,0
1680785593.435379,0
1680785593.5516164,0
1680785593.7772546,0
1680785593.8904889,1
1680785594.0008204,0
1680785594.1120725,0
1680785594.337717,0
1680785594.454055,0
1680785594.675543,0
1680785594.7868361,0
1680785594.8992014,0
1680785595.014456,0
1680785595.1356902,0
1680785595.5979362,0
1680785595.7192163,0
1680785595.8355486,0
1680785595.9519184,0
1680785596.0671566,0
1680785596.180288,0
1680785596.5121298,0
1680785596.6204953,0
1680785596.7317598,0
1680785596.8430212,0
1680785596.9514418,0
1680785597.0606616,0
1680785597.1680322,0
1680785597.2762809,0
1680785597.4937735,0
1680785597.6010299,1
1680785597.709258,0
1680785597.8165054,0
1680785598.0331173,0
1680785598.2527957,0
1680785598.4762704,0
1680785598.6947556,0
1680785598.916333,0
1680785599.1379812,0
1680785599.2502239,0
1680785599.360494,0
1680785599.4707234,0
1680785599.582101,0
1680785599.9170256,0
1680785600.0303452,0
1680785600.146435,1
1680785600.262794,0
