Timestamp,Stroke_End
1680790988.4435225,1
1680790988.5588062,0
1680790989.6015048,0
1680790990.2832658,0
1680790990.9562702,0
1680790991.2808306,0
1680790991.3971028,1
1680790991.6165917,0
1680790991.8341963,0
1680790992.057683,0
1680790992.401581,0
1680790992.5209298,0
1680790992.641418,1
1680790992.7596254,0
1680790993.6006281,0
1680790993.7159052,0
1680790993.942619,1
1680790994.056778,0
1680790994.279502,0
1680790994.840899,0
1680790995.9808376,0
1680790996.094979,0
1680790996.3216395,0
1680790996.4388745,0
1680790996.6616127,0
1680790996.9983695,0
1680790997.224858,0
1680790997.338453,0
1680790997.4604802,0
1680790997.5828688,0
1680790997.7022438,0
1680790997.8205814,0
1680790997.9348593,0
1680790998.0560892,0
1680790998.6146827,0
1680790999.0576837,0
1680791000.7961621,0
1680791001.5822685,0
1680791001.6945043,0
1680791001.9209971,0
1680791002.0353658,0
1680791003.3787096,0
1680791004.7571979,0
1680791004.8745632,0
1680791006.8155136,0
1680791007.0431356,0
1680791007.1593423,1
