Cluster,Length_mean,Length_median,Length_std,Velocity_mean,Velocity_median,Velocity_std,Acceleration_mean,Acceleration_median,Acceleration_std,Jerk_mean,Jerk_median,Jerk_std,Voxels Removed_mean,Voxels Removed_median,Voxels Removed_std,Stroke_Duration_mean,Stroke_Duration_median,Stroke_Duration_std
0,0.0013233605457402587,0.0011746335606134,0.0008588963209548028,0.0032309711169119155,0.0019933008093206,0.0033290553142036818,0.009524057904179976,0.0031681010237429,0.01965396596867872,0.004018910572336004,2.556936811714011e-15,0.008390543729915528,200.61030195381883,159.0,174.45026203386112,1.1912087698812812,0.6315388679504395,2.0170546462001924
1,0.005457348445995412,0.0038328461246308,0.004967845620779528,0.004127507963580557,0.0032849312656373,0.0028550070792360063,0.022861981821306103,0.0156000686099008,0.021986323637579627,0.12931821374616148,0.0768927182234522,0.15278685050161062,693.7600813283633,494.0,695.1441109308852,1.7327280532542177,1.2453088760375977,1.6941446982005235
2,0.0069814042565083155,0.0056472948168566,0.004776708661462002,0.001259977476793144,0.0012248053339422,0.0006214833454698273,0.0035525421009006772,0.00317954853742555,0.002360382549287336,0.014269004098103432,0.01087347699932005,0.012942148254542213,1585.631736526946,950.5,1905.2681674572452,8.374381551247632,5.33912193775177,8.409987617299088
