Timestamp,Stroke_End
1680790523.547828,0
1680790523.7263472,0
1680790523.8084593,0
1680790524.062222,0
1680790524.1473434,0
1680790524.3229291,0
1680790526.2698023,0
1680790526.8683002,0
1680790526.9656231,0
1680790527.0647686,0
1680790527.3474998,0
1680790527.4407911,0
1680790527.5410175,0
1680790527.825791,0
1680790527.9231145,0
1680790528.587846,0
1680790528.6870098,0
1680790529.2685182,0
1680790529.365737,1
1680790529.4639666,0
1680790529.5603485,1
1680790529.6595984,0
1680790529.858106,1
1680790530.4484844,0
1680790530.8455465,0
1680790530.940717,0
1680790531.1263096,0
1680790531.2195382,0
1680790531.5253189,0
1680790531.6225824,1
1680790532.0085778,0
1680790532.1057212,0
1680790532.2020512,0
1680790532.300274,0
1680790532.3997414,0
1680790533.088437,1
1680790533.2898014,0
1680790533.4882977,0
1680790533.5875506,1
1680790533.6877966,0
1680790533.785145,0
1680790533.8825805,0
1680790533.9817362,1
1680790534.4668443,0
1680790534.5681298,0
1680790534.6673856,0
1680790534.7676122,1
1680790534.8667676,0
1680790534.9671082,1
1680790535.067375,0
1680790536.846838,0
1680790536.9432442,0
1680790537.040399,1
1680790537.6230512,0
1680790537.7232091,0
1680790537.8204384,0
1680790538.1051726,0
1680790538.2014115,0
1680790538.5844505,0
1680790538.68665,0
1680790538.9832568,0
1680790539.563773,0
1680790540.1455169,0
1680790540.2425137,0
1680790540.339727,0
1680790540.4381251,1
1680790547.5603597,0
1680790547.661469,0
1680790547.7637434,0
1680790547.8650017,0
1680790547.9683738,1
1680790548.6790783,0
1680790548.8816319,0
1680790548.983062,0
1680790549.0883055,0
1680790549.9884455,0
1680790550.6883028,1
1680790550.7865372,0
1680790550.8878782,0
1680790551.2849188,0
1680790551.9596765,0
1680790552.059724,0
1680790552.2593584,1
1680790552.663234,0
1680790552.7624683,0
1680790552.8598747,0
1680790552.9580212,0
1680790556.7087538,0
1680790556.9082785,0
1680790557.007418,0
1680790557.1036854,0
1680790558.399138,0
1680790558.504231,0
1680790558.6075115,0
1680790560.3208365,0
1680790562.6277819,0
1680790562.7250159,0
1680790562.8252757,0
1680790562.9245543,0
1680790563.0259123,0
1680790563.1241562,0
1680790563.2224162,0
1680790563.321546,0
1680790563.4198859,0
1680790563.5201669,0
1680790563.6196017,0
1680790564.10865,0
1680790564.206881,0
1680790565.0198631,0
1680790565.1224582,0
1680790565.222636,0
1680790565.3247724,1
1680790565.4269273,0
1680790565.5291522,0
1680790565.8269465,0
1680790565.9242148,1
1680790566.0234334,0
1680790566.5247118,0
1680790567.921277,1
1680790568.0235443,0
1680790568.1267993,0
1680790568.2290416,0
1680790569.8032975,0
1680790569.9005017,0
1680790570.0838838,0
1680790570.2633464,0
1680790570.440737,0
1680790570.6234026,1
1680790570.90595,0
1680790571.644865,0
1680790572.2804751,0
1680790572.463848,0
1680790572.559135,0
1680790572.7455626,0
1680790572.8410277,0
1680790573.1265447,1
1680790573.2208188,0
1680790573.4094331,0
1680790573.5086505,0
1680790573.96569,0
1680790574.1442885,0
1680790575.4034078,1
1680790577.4016905,0
1680790577.5821016,0
1680790577.7624905,0
1680790577.9398777,0
1680790578.0282192,0
1680790578.206682,0
1680790578.5594592,1
1680790578.7401335,0
1680790578.8281536,0
1680790578.9264343,0
1680790579.2242115,0
1680790579.3264184,0
1680790579.8046758,0
1680790579.985278,0
1680790580.5435338,0
1680790580.7251897,0
1680790580.9045436,0
1680790581.1812828,1
1680790581.4628773,0
1680790581.6486385,0
1680790581.7398262,0
1680790581.8289099,1
1680790581.9221227,0
1680790582.1055157,0
1680790582.3852422,0
1680790582.4794896,1
1680790582.6792214,0
1680790582.782381,0
1680790582.881595,0
1680790582.978886,1
1680790583.479258,0
1680790583.5814474,0
1680790583.6876905,0
1680790584.0996716,0
1680790584.201968,1
1680790584.303223,0
1680790584.403461,0
1680790584.5077038,0
1680790585.0072014,0
1680790585.1023295,0
1680790585.4863298,0
1680790585.5824265,0
1680790585.6816645,0
1680790586.0668256,0
1680790586.6612842,0
1680790586.7613978,0
1680790586.8617835,0
1680790586.9599135,0
1680790587.4644127,0
1680790587.5666492,0
1680790587.6667824,0
1680790587.7671452,1
1680790587.867501,0
1680790588.2653897,0
1680790588.3646338,0
1680790589.978739,0
1680790590.2824826,0
1680790590.3837135,0
1680790590.4859545,0
1680790593.2641313,0
1680790593.3632896,0
1680790593.4616158,0
1680790594.3238523,0
1680790594.9045272,0
1680790595.0014756,0
1680790595.1018934,0
1680790595.20627,0
1680790595.7996943,0
1680790596.1996157,0
1680790596.3008459,0
1680790597.56731,0
1680790597.8608987,0
1680790597.9611917,0
1680790598.1476264,0
1680790598.2408578,0
1680790598.8283753,1
1680790598.9246178,0
1680790600.0025434,0
1680790600.101515,0
1680790600.9870143,0
1680790601.2827427,0
1680790601.5623517,0
1680790602.419712,0
1680790603.303709,0
1680790603.6065392,0
1680790603.7038882,0
1680790603.9024558,0
1680790604.0017323,0
1680790604.0998983,1
1680790604.2070227,0
1680790604.3074112,0
1680790604.6060107,0
1680790607.8454952,0
1680790607.948574,0
1680790608.0458517,0
1680790608.145083,0
1680790608.243422,1
