Stroke End Time,Length,Velocity,Acceleration,Jerk,Curvature,Voxels Removed,Angle with Respect to Camera
7.960323333740234,0.008497935985149785,0.001243360001653393,0.004206476322253032,0.015856554667330835,1970.6903138092514,2970.0,76.08812098164033
9.192537307739258,0.005791248905861505,0.004482132367797746,0.027379114551018557,0.1741819185080001,2828.7432370278993,896.0,76.50090526580432
9.688635110855103,0.0008137830017043057,0.003351092000948819,0.0,0.0,0.0,374.0,81.94794144502983
11.031335830688477,0.004809473976639088,0.0037702224027621528,0.018091214223920918,0.07689271822345221,1788.249095785887,619.0,81.14508132296463
11.875351428985596,0.0017323995382621776,0.0024591686040398232,0.009394925321045243,0.04733598817681188,715.2875691084668,746.0,68.65068748360251
12.994046211242676,0.003908412317623407,0.003758779724001075,0.013030205715035915,0.06345453961057387,734.1316697654046,902.0,69.74534159668676
15.107686758041382,0.0052895059491534216,0.003211778966451043,0.007180751765758916,0.040871511072131786,684.3092374228496,558.0,76.78685925545776
18.096332788467407,0.0062683501821353335,0.002146584486447665,0.0064928160120757816,0.03361440477015972,2404.738425214842,1615.0,76.55335755287254
22.5467529296875,0.010597911970999175,0.0024465369130504044,0.010235205214497068,0.0507538963606882,2680.551765966813,1744.0,75.23676766397661
23.911129236221313,0.0038094215450580316,0.003101222431010365,0.011226557968890017,0.0372657052563038,1163.5610507802198,1308.0,81.06655441903109
27.01712942123413,0.010357027998329701,0.003305345318042732,0.008628418618309167,0.04097196400822757,418.7122566755536,1566.0,75.61383339716282
28.932008504867554,0.007267899141780549,0.003239769607826993,0.01634436382006946,0.0872148799874669,2566.9787561952303,836.0,56.15140512282347
33.20689821243286,0.0100030040790687,0.0027274897727528015,0.01062392581081357,0.053649873746224715,-1063.555193175831,1851.0,51.3447715748341
34.31688165664673,0.006782753346699649,0.006341714800504617,0.02337922132691209,0.0967285006406838,299.6817667328691,690.0,81.9537259172359
51.329158782958984,0.016711190745521496,0.0011514394223519275,0.003781656638708311,0.014371186401265938,708.2945874060229,9937.0,72.87480205134565
73.40653848648071,0.005100512432061203,0.0002245811768869963,0.0003460650842328468,0.0006353492585970329,3326.9495344821466,4891.0,64.49731201697324
74.99378609657288,0.001832061041976268,0.0011749015193170584,0.006764411147391308,0.013664285492116894,1629.2256722057955,850.0,65.81998840633901
80.7765519618988,0.0074216637450670465,0.0012699579194224732,0.002102969532378789,0.005878231422923988,1457.6571623885952,832.0,64.00134976268265
82.45177388191223,0.00621958155454221,0.0033047401859446616,0.021246764089328664,0.10963551582010271,963.2647590156179,609.0,62.543134667665
83.04825091362,0.0020457193817221804,0.0028881561029263513,0.0,0.0,0.0,110.0,64.24584062574542
84.52829337120056,0.002574013513159644,0.0024020778412005453,0.00470243968707752,0.004451506616369039,125.50861405901124,400.0,64.261617549267
88.96046876907349,0.013118600364560182,0.0025729685778749533,0.006811031432765708,0.014075604111636985,908.0324880388704,2235.0,65.08253552073475
89.83158469200134,0.0025724581775927657,0.0033198436014072984,0.015918229555534923,0.04276931096957891,3056.5173210809685,799.0,67.18726751014896
97.67665815353394,0.022805337010240602,0.0029555034696815024,0.011517895177450206,0.057278060278775196,3840.776391300177,3594.0,72.4073719010567
