Timestamp,Stroke_End
1680790690.183448,0
1680790690.424117,0
1680790690.5413902,0
1680790690.6627295,0
1680790690.7810965,1
1680790691.6704512,0
1680790691.78261,1
1680790692.0082386,0
1680790692.2276866,0
1680790692.3409297,0
1680790692.4573007,0
1680790692.5756676,0
1680790693.07594,1
1680790693.3115876,0
1680790693.4229438,0
1680790693.5330784,0
1680790693.8691003,0
1680790693.9822907,0
1680790694.096585,0
1680790695.011865,1
1680790695.128138,0
1680790695.2435336,0
1680790695.3588886,0
1680790695.4741404,0
1680790695.5914767,1
1680790695.7067254,0
1680790695.822145,0
1680790695.9374087,0
1680790696.0546372,0
1680790696.1728861,0
1680790696.2921495,0
1680790696.4085834,0
1680790696.5257535,0
1680790696.643128,0
1680790696.7624722,0
1680790696.881769,0
1680790697.115387,0
1680790698.416666,0
1680790699.5775852,1
1680790699.69079,0
1680790699.80705,0
1680790700.0299265,1
1680790700.1441867,0
1680790700.2553954,0
1680790700.5881412,1
1680790700.7005317,0
1680790700.8128145,0
1680790700.9241738,1
1680790701.0364041,0
1680790701.1495342,0
1680790701.2678897,0
1680790701.3843913,1
1680790701.6147377,0
1680790701.7300444,0
1680790701.844352,0
1680790702.1972275,1
1680790702.3155003,0
1680790702.4318225,1
1680790702.546121,0
1680790702.6604075,0
1680790702.8920407,0
1680790703.0083733,0
1680790703.1247299,0
1680790703.2401302,0
1680790703.355236,1
1680790703.4725752,0
1680790703.5898542,0
1680790703.705245,1
1680790704.3018136,0
1680790704.4200895,0
1680790704.6525722,0
1680790705.1227033,0
1680790705.595065,1
1680790705.7111828,0
1680790705.8266625,0
1680790705.9438531,1
1680790706.175409,0
1680790706.2936401,0
1680790706.4099927,1
1680790706.5272653,0
1680790706.6435535,0
1680790706.8762898,1
1680790706.9965532,0
1680790707.1127794,0
1680790707.229005,0
1680790707.3464077,0
1680790707.4668186,1
1680790707.587137,0
1680790707.704349,0
1680790707.8166435,0
1680790707.926906,0
1680790708.0371428,0
1680790708.1524992,0
1680790708.2627637,0
1680790708.3731306,0
1680790708.4934938,1
1680790708.6066084,0
1680790708.7201774,0
1680790708.8343382,0
1680790708.946579,0
1680790709.0618775,1
1680790709.1760762,0
1680790709.2953584,0
1680790709.4106846,0
1680790709.522997,0
1680790709.6363282,1
1680790709.7514613,0
1680790709.8698504,0
1680790709.984065,0
1680790710.100638,0
1680790710.3332102,0
1680790710.4525352,1
1680790710.5707068,0
1680790710.687055,0
1680790710.8023295,0
1680790710.9205449,0
1680790711.036798,0
1680790711.156202,0
1680790711.2745824,0
1680790711.3898234,0
1680790711.507032,1
1680790711.623337,0
1680790711.7418058,0
1680790711.9732969,0
1680790712.0875404,1
1680790712.2017474,0
1680790712.3172925,0
1680790712.5547788,0
1680790712.6740274,0
1680790712.788256,0
1680790713.1463664,0
1680790713.2696114,0
1680790713.3880446,0
1680790713.5031872,0
1680790713.618428,0
1680790713.8531644,0
1680790713.9685338,0
1680790714.0846505,0
1680790714.3133676,0
1680790714.4286234,0
1680790714.5489905,0
1680790714.6562366,0
1680790714.7653768,0
1680790714.8746002,0
1680790714.9839807,0
1680790715.2077212,0
1680790715.320739,0
1680790715.4320624,0
1680790715.5404549,1
1680790715.6506786,0
1680790715.7609513,0
1680790715.8691893,0
1680790715.9744666,0
1680790716.0817952,0
1680790716.197054,0
1680790716.3175375,0
1680790716.431745,0
1680790716.5479908,0
1680790716.6623383,1
1680790716.7764583,0
1680790716.8947904,0
1680790717.004021,0
1680790717.1123116,1
1680790717.2216692,0
1680790717.3309324,0
1680790717.5464134,0
1680790717.6527185,1
1680790717.7601495,0
1680790717.8682704,0
1680790717.9805305,0
1680790718.0970418,1
1680790718.211281,0
1680790718.320493,0
1680790718.4327476,0
1680790718.5410175,0
1680790718.6523025,0
1680790718.8648782,0
1680790718.9691348,0
1680790719.0753605,0
1680790719.1886292,0
1680790719.726139,0
1680790719.8343663,1
1680790719.9416091,0
1680790720.0478806,0
1680790720.1551368,0
1680790720.2603848,1
1680790720.365717,0
1680790720.4809744,0
1680790720.5942535,0
1680790720.7056398,0
1680790720.814884,0
1680790720.9261324,0
1680790721.041387,0
1680790721.148731,1
1680790721.2549584,0
1680790721.363206,0
1680790721.4754918,0
1680790721.586803,0
1680790721.696055,0
1680790721.80242,0
1680790721.9075909,0
1680790722.0140603,0
1680790722.122419,0
1680790722.2276137,0
1680790722.3348296,0
1680790722.545189,0
1680790722.6547086,0
1680790722.7719603,0
1680790723.4135385,0
1680790723.5227027,0
1680790723.6280842,0
1680790723.7343004,0
1680790723.8496718,0
1680790723.9639509,0
1680790724.0763252,0
1680790724.1893907,0
1680790724.4059355,0
1680790724.5162604,0
1680790724.6265347,0
1680790724.7337794,0
1680790724.8391514,0
1680790724.9475205,0
1680790725.0548792,0
1680790725.167001,0
1680790725.2742789,0
1680790725.3815002,0
1680790725.4877357,0
1680790725.5951173,0
1680790725.7052813,0
1680790725.8116572,0
1680790726.0251312,0
1680790726.133473,0
1680790726.3458846,0
1680790726.4572742,0
1680790726.5644946,0
1680790726.6727495,0
1680790726.8853896,0
1680790726.9896398,0
1680790727.1018722,0
1680790727.2060828,0
1680790727.3134885,0
1680790727.4207194,0
1680790727.5271232,0
1680790727.7476127,0
1680790727.8558214,0
1680790727.9640958,0
1680790728.0713358,0
1680790728.177776,0
1680790728.2909632,0
1680790728.4003067,0
1680790728.5074625,0
1680790728.7269578,0
1680790728.8343089,0
1680790728.9466612,0
1680790729.0559018,0
1680790729.1671581,0
1680790729.2774036,0
1680790729.3866959,0
