Timestamp,Stroke_End
1680788122.3166082,0
1680788122.421867,0
1680788122.734699,0
1680788122.839968,0
1680788123.1547096,0
1680788123.2620976,0
1680788123.5788188,0
1680788127.3644876,0
1680788127.4637213,0
1680788127.8597138,1
1680788127.9619796,0
1680788128.0632231,0
1680788128.2647605,0
1680788128.56462,0
1680788128.6647193,0
1680788128.7621312,0
1680788128.8612485,0
1680788128.9615777,0
1680788129.0617056,0
1680788129.162071,0
1680788129.262345,0
1680788129.7808611,0
1680788130.2939372,0
1680788130.3971958,0
1680788132.002531,1
1680788132.0956206,0
1680788133.1453643,0
1680788133.2394726,0
1680788133.3357177,0
1680788133.43597,0
1680788133.7237635,0
1680788133.8231049,0
1680788133.920289,0
1680788134.0164704,0
1680788134.1167529,0
1680788134.6011066,0
1680788134.7001264,0
1680788134.795445,0
1680788135.0802855,0
1680788135.1764674,0
1680788135.2746797,0
1680788135.5625007,0
1680788135.6596863,0
1680788135.759918,0
1680788135.857359,1
1680788136.2421627,0
1680788136.3394487,0
1680788136.4366865,0
1680788136.5370793,0
1680788136.634258,0
1680788136.733478,1
1680788138.2563863,0
1680788138.358614,0
1680788138.4627573,0
1680788138.9731452,0
1680788139.077393,0
1680788139.1786394,0
1680788139.2808945,0
1680788139.381148,0
1680788139.4833589,0
1680788139.5847652,0
1680788139.6831205,0
1680788139.781099,0
1680788139.8784792,0
1680788139.9787397,0
1680788140.0789807,0
1680788140.1773965,0
1680788140.2754529,0
1680788140.3737535,0
1680788141.9638004,0
1680788142.064108,0
1680788142.1612966,0
1680788142.559287,0
1680788142.6605403,1
1680788142.758796,0
1680788142.855089,0
1680788143.6020339,0
1680788144.177492,0
1680788144.5645447,0
1680788144.6617682,0
1680788144.7619264,0
1680788144.8572476,0
1680788144.9545429,0
1680788145.3457186,0
1680788145.4438746,0
1680788146.020242,0
1680788146.1143763,0
1680788146.4021304,0
1680788146.5003633,0
1680788146.598623,0
1680788146.6998575,0
1680788146.8033803,0
1680788147.0036914,1
1680788147.4047325,0
1680788147.503944,0
1680788147.6001801,0
1680788147.6964705,0
1680788148.080479,0
1680788148.1807253,0
1680788148.279961,0
1680788148.378157,0
1680788148.4784057,0
1680788148.580663,0
1680788150.1146376,0
1680788150.2158833,0
1680788150.3192515,0
1680788150.4223866,0
1680788150.524656,0
1680788150.833392,0
1680788150.9356487,0
1680788151.0418887,0
1680788151.4448514,0
1680788151.5443726,0
1680788151.6435215,0
1680788151.7418706,0
1680788151.8422415,0
1680788151.940346,0
1680788152.0376303,0
1680788152.1347375,0
1680788152.9218884,0
1680788153.0191948,0
1680788153.1173244,0
1680788153.2145696,0
1680788153.3148017,0
1680788153.7018588,0
1680788153.8001866,0
1680788153.8983345,0
1680788153.9975455,0
1680788154.100805,0
1680788154.2020617,0
1680788154.605061,0
1680788154.701418,0
1680788154.7985606,0
1680788154.8998005,0
1680788154.99805,0
1680788155.095316,0
1680788155.58253,1
1680788155.680918,0
1680788156.158004,0
1680788156.437739,0
1680788156.7225358,0
1680788157.5024793,1
1680788157.5978389,0
1680788157.6939914,0
1680788159.1828449,0
1680788159.278089,0
1680788159.5638103,0
1680788159.659949,0
1680788159.757216,0
1680788159.8554592,0
1680788160.242548,0
1680788160.3418317,0
1680788160.439244,0
1680788160.5363326,0
1680788160.6365433,0
1680788160.734708,0
1680788161.1247578,0
1680788161.223044,0
1680788161.3211896,0
1680788161.4235637,0
1680788161.5217724,0
1680788161.6220725,0
1680788161.7203066,1
1680788161.8188312,0
1680788161.9217746,0
1680788162.0190175,0
1680788163.0356367,0
1680788163.1418905,0
1680788163.5539792,0
1680788163.6612403,0
1680788163.864838,0
1680788164.3742096,1
1680788164.4743032,0
1680788165.3756027,0
1680788165.4819655,0
1680788165.584213,0
1680788165.6854482,0
1680788166.884695,0
1680788166.9847987,0
1680788168.3823633,0
1680788168.4806042,0
1680788168.578878,0
1680788168.677283,0
1680788168.7793856,0
1680788168.8786035,0
1680788168.9797535,0
1680788169.081256,0
1680788169.1835358,0
1680788169.983494,0
1680788170.0816019,0
1680788170.1808572,1
1680788170.2790935,0
1680788170.3804538,0
1680788170.4826818,0
1680788170.5799286,1
1680788170.6783497,0
1680788170.7766056,0
1680788170.875736,0
1680788170.976968,0
1680788171.0761995,0
1680788171.1744668,0
1680788171.2758117,0
1680788171.380084,0
1680788171.4843435,0
1680788171.5825896,0
1680788171.6806917,0
1680788171.7800732,0
1680788171.878313,0
1680788171.9815536,0
1680788172.0827181,0
1680788172.183059,0
1680788172.2824223,0
1680788172.3836484,0
1680788173.3832986,0
1680788173.4804401,0
1680788173.5786386,0
1680788173.6808133,0
1680788173.884557,0
1680788174.2945533,0
1680788174.3976839,0
1680788174.5010355,0
1680788174.6003075,0
1680788174.6984994,0
1680788175.3031306,0
1680788175.4013839,0
1680788175.5024984,0
1680788175.8143232,0
1680788175.9186013,0
1680788176.0238466,0
1680788176.2344573,0
1680788177.2540853,0
1680788177.3644443,0
1680788177.4626083,0
1680788177.559794,0
1680788177.6569726,0
1680788177.7573347,0
1680788177.8595674,0
1680788177.957799,0
1680788178.0560653,0
1680788178.1553087,0
1680788178.257785,0
1680788178.3618112,0
1680788178.4610653,0
1680788178.5603395,0
1680788178.6605666,0
1680788178.7609022,0
1680788178.8630755,0
1680788178.9614413,0
1680788179.0626628,0
1680788179.1619012,0
