Timestamp,Stroke_End
1680789635.6212065,0
1680789635.7404885,0
1680789640.4927075,0
1680789640.6171975,0
1680789640.991952,0
1680789641.1131883,0
1680789641.6085222,0
1680789641.7298195,0
1680789641.8511941,0
1680789641.9725716,0
1680789642.0998096,0
1680789642.2201908,0
1680789642.468738,0
1680789642.5900447,0
1680789642.7124693,0
1680789643.5815296,1
1680789643.8291523,0
1680789643.9525113,0
1680789644.0757692,0
1680789644.1972935,0
1680789644.3185837,0
1680789644.4417603,0
1680789644.5681393,0
1680789644.6933877,0
1680789644.8137436,1
1680789644.939983,0
1680789645.3098414,1
1680789645.4333174,0
1680789645.5616841,0
1680789645.927669,0
1680789646.048868,0
1680789646.1702003,0
1680789646.4068346,0
1680789646.5303254,0
1680789646.652542,1
1680789646.7746944,0
1680789646.8920364,0
1680789647.0115566,0
1680789647.1348171,0
1680789647.2570462,0
1680789647.3773599,0
1680789647.4965577,1
1680789647.6139193,0
1680789647.7371664,0
1680789647.8575366,0
1680789647.9808793,0
1680789648.2324343,0
1680789648.3587854,0
1680789648.4881654,0
1680789648.6152525,1
1680789649.734517,0
1680789649.8587615,0
1680789649.9818935,0
1680789650.1074197,0
1680789650.231626,0
1680789650.3558786,0
1680789650.4802723,0
1680789650.728893,1
1680789650.8572524,0
1680789651.590225,0
1680789651.714473,0
1680789651.8387241,0
1680789652.0894654,0
1680789652.2147036,0
1680789652.3409767,0
1680789652.4724126,0
1680789652.6006038,0
1680789652.7332087,0
1680789652.8583412,0
1680789652.9815717,0
1680789653.1078916,0
1680789653.229288,0
1680789653.717539,1
1680789653.840787,0
1680789654.3290267,0
1680789654.4482913,0
1680789654.5696561,0
1680789654.6918843,0
1680789654.812242,0
1680789654.9386148,0
1680789655.057861,0
1680789656.79132,0
1680789656.9116976,0
1680789657.0331295,0
1680789657.7900016,0
1680789657.9143486,0
1680789658.1679592,1
1680789658.2940657,0
1680789658.4215863,0
1680789658.6682038,0
1680789658.7894547,0
1680789658.9177911,0
1680789659.2888026,0
1680789659.410201,0
1680789659.5323355,1
1680789659.6576767,0
1680789660.0326405,0
1680789660.1579452,0
1680789660.4085507,0
1680789660.5319006,0
1680789660.656408,0
1680789661.7932613,0
1680789661.9153538,0
1680789662.038964,0
1680789662.1573205,0
1680789662.2764714,0
1680789662.39974,0
1680789662.5178711,0
1680789662.6383355,1
1680789662.7566946,0
1680789663.2318578,0
1680789663.595986,0
1680789663.714108,0
1680789663.8343558,0
1680789663.9545968,0
1680789664.0729609,0
1680789664.1953328,0
1680789664.3145845,0
1680789664.434922,0
1680789664.5532148,1
1680789664.6724443,0
1680789664.7958264,0
1680789664.9142995,0
1680789665.0355701,0
1680789665.1578286,0
1680789665.2800496,0
1680789665.7683039,0
1680789665.8906598,0
1680789666.0168974,0
1680789666.1362708,0
1680789666.734776,0
1680789666.852261,0
1680789666.9784088,0
1680789667.0977263,0
1680789667.2170253,0
1680789667.3393807,0
1680789667.7092655,0
1680789668.3298676,0
1680789668.452266,0
1680789668.5814807,0
1680789668.8281045,1
1680789669.0737007,0
1680789669.1969862,0
1680789669.571106,0
1680789669.6954246,0
1680789669.8167257,0
1680789669.938088,1
1680789670.0583358,0
1680789671.9882925,0
1680789672.849518,0
1680789672.9696512,0
1680789676.0386152,0
1680789676.4085839,0
1680789676.5328584,0
1680789676.6544442,0
1680789676.778438,0
1680789677.387946,0
1680789677.5124443,0
1680789677.6486812,0
1680789677.771025,0
1680789677.8942986,0
1680789678.0186744,0
1680789678.3896828,0
1680789678.5179164,0
1680789678.6383965,0
1680789678.7586143,0
1680789678.879911,0
1680789679.0012572,0
1680789679.1284194,0
1680789679.2517824,0
1680789679.3742247,0
1680789679.4993787,0
1680789679.8723445,0
1680789680.0087495,0
1680789680.133021,0
1680789680.2564552,0
1680789680.3767116,0
1680789680.500036,0
1680789680.6312795,0
1680789686.950365,1
1680789687.7775738,0
1680789687.8968432,0
1680789688.0201879,0
1680789702.058049,0
1680789707.5713036,0
1680789708.0543776,0
1680789708.173682,0
1680789709.0277448,1
1680789709.281522,0
1680789709.4078927,0
1680789710.248139,0
1680789710.3703644,0
1680789710.492598,0
1680789710.6149924,1
1680789710.8757224,0
1680789711.9764693,0
1680789712.4717102,0
1680789712.5939224,0
1680789712.7154064,0
1680789713.5735235,0
1680789713.6988044,0
1680789716.273387,0
1680789716.3977582,1
1680789716.7697377,0
1680789716.898003,0
1680789717.4824915,0
1680789717.6008358,0
1680789717.7182124,0
1680789717.839555,0
1680789717.9557302,0
1680789718.0729802,1
1680789718.5513453,0
1680789718.6694572,1
1680789718.792817,0
1680789718.9162734,0
1680789719.9016805,0
1680789720.1494997,1
1680789720.637545,0
1680789720.7608898,0
1680789721.989062,0
1680789722.1133616,0
1680789722.2386398,0
1680789722.3589666,0
1680789722.480352,0
1680789722.9685934,0
1680789723.092818,0
1680789723.2203171,0
1680789724.4493456,0
1680789724.581675,1
1680789724.949575,0
1680789725.0719562,0
1680789725.196193,0
1680789725.452791,1
1680789725.5742817,0
1680789726.4345143,0
1680789726.5566285,0
1680789726.679004,0
1680789727.2885897,0
