Timestamp,Stroke_End
1680787602.4111204,0
1680787604.0963292,0
1680787604.4520533,0
1680787606.0541441,1
1680787606.2787163,0
1680787607.5391412,0
1680787607.759646,1
1680787607.8928986,0
1680787608.0243812,0
1680787608.1525776,1
1680787608.2711275,0
1680787608.4987426,0
1680787608.6137397,0
1680787608.8363073,0
1680787609.056995,0
1680787609.1622055,0
1680787609.3727114,0
1680787609.4790556,0
1680787609.7185442,0
1680787609.831965,0
1680787609.9362042,0
1680787610.0416243,0
1680787610.1527789,0
1680787610.2612073,0
1680787610.476578,1
1680787610.7020907,0
1680787610.822447,0
1680787610.9356883,0
1680787611.044081,0
1680787611.153295,0
1680787611.2605276,0
1680787611.371788,0
1680787611.5924067,0
1680787611.820949,0
1680787611.9402757,0
1680787612.0565412,0
1680787612.1758983,0
1680787612.296267,0
1680787612.5158083,0
1680787612.73524,0
1680787612.9570403,0
1680787613.076353,0
1680787613.1955044,0
1680787613.314841,0
1680787613.4332755,0
1680787613.5514994,0
1680787613.6717293,0
1680787613.7960207,0
1680787613.9194505,0
1680787614.03959,0
1680787614.1618688,0
1680787614.2833242,0
1680787614.5241861,0
1680787614.6433306,0
1680787614.7634602,1
1680787614.8819234,0
1680787615.0002372,0
1680787615.1233573,0
1680787615.3639584,0
1680787615.4773273,0
1680787615.6989615,0
1680787615.9194467,0
1680787616.0308626,0
1680787616.4799411,0
1680787616.594172,0
1680787616.8186796,0
1680787616.930161,1
1680787617.0412915,0
1680787617.2528093,0
1680787617.3571372,0
1680787617.5717392,0
1680787617.6778872,0
1680787617.7831705,1
1680787617.9938753,0
1680787618.0980372,0
1680787618.321607,0
1680787618.4368577,0
1680787618.660467,0
1680787618.7707398,0
1680787618.8780062,0
1680787619.0964818,0
1680787619.3131042,0
1680787619.9647481,1
1680787620.0741045,0
1680787620.3005881,0
1680787620.4129465,1
1680787620.5242329,0
1680787620.6394775,0
1680787620.754807,0
1680787620.981328,0
1680787621.0977173,0
1680787621.2132058,0
1680787621.4406157,0
1680787621.5528607,0
1680787621.664116,0
1680787621.7754273,0
1680787621.9971046,1
1680787622.115411,0
1680787622.340846,0
1680787622.4550798,0
1680787622.6766906,0
1680787623.0145762,0
